bike_trail,0.6540114048
completely_separate,0.6539468275
surrounding_areas,0.6528653378
half_bath,0.6520446082
closet_space_with_hangers,0.6511887904
story_townhouse,0.6502917198
family_friendly,0.6483926859
long_distance,0.6472713186
charcoal_grill,0.6468334030
gas_bbq,0.6439468275
exposed_brick,0.6423461661
bay_windows,0.6422992307
corner_unit,0.6421234578
pots_pans,0.6417060139
sectional_couch,0.6411872422
pack_n_play,0.6407472510
seattle_pacific,0.6404306359
quiet_cul_de_sac,0.6398890879
tastefully_decorated,0.6382362537
shared_bathrooms,0.6365181450
share_experiences_together_and_potentially_create,0.6363481252
dinning_room,0.6290825474
amenities_include,0.6281118512
floor_to_ceiling_windows,0.6269903739
pike_place,0.6239136714
love_seat,0.6188758458
comfortably_sleeps,0.6178861616
heart_of_north_capitol_hill,0.6127524079
breathtaking_views,0.6125838186
sliding_glass,0.6096397625
beautifully_furnished,0.6095252869
walkability_score,0.6093686510
modern_updates,0.6048377869
high_ceiling,0.6044141758
ideally_located,0.6044136200
apartment_complex,0.5980009357
professionally_cleaned,0.5969933299
major_bus_lines,0.5947525657
nearby_attractions,0.5887582153
watch_movies,0.5879764489
great_fit_for_individual_or_groups,0.5860703474
fully_stocked,0.5780100535
furnished_studio_designed_for_one_person,0.5771814585
comfortable_living_room,0.5764439409
thread_count,0.5729278117
comfortably_accommodates,0.5728653378
tons_of_natural_light,0.5728599856
egyptian_cotton,0.5712955063
maple_leaf,0.5680962219
smaller_bedroom,0.5544415221
free_parking_space,0.5488682397
trundle_bed,0.5480009357
problems_or_working_on_something_fun,0.5463481252
super_comfy,0.5444621375
toddler_bed,0.5380009357
star_hotels,0.5375995356
highly_rated,0.5375995356
electric_stove,0.5344621375
home_base,0.5342508771
bike_ride,0.5338430899
mother_in_law,0.5334885858
originally_a_classic_hotel,0.5327663597
madison_park,0.5292398831
free_wi_fi,0.5279409177
queen_size_sleeper_sofa,0.5263926341
within_easy_walking_distance,0.5243692458
friendly_neighbors,0.5200776678
fresh_linens,0.5181715497
storage_space,0.5163946013
degree_views,0.5128826443
bedroom_with_queen_bed,0.5115739111
pillow_top_mattress,0.5101115285
lower_floor,0.5075322843
scene_can_help_you_get_involved,0.5067363510
st_floor,0.5012845178
shopping_district,0.4999051553
peek_a_boo_view,0.4996081299
by_smart_people_solving_big,0.4983543481
flight_of_stairs,0.4959672728
kitchen_is_fully_equipped,0.4953058768
big_screen,0.4916254441
lots_of_natural_light,0.4907645325
converted_attic_designed_as_work,0.4883543481
capitol_hill's,0.4875567068
learn_something_new_by_living,0.4863208921
staying_with_other_airbnb_guests,0.4839794881
minutes_from_downtown_seattle,0.4815739111
twin_size,0.4805146324
tub_shower,0.4796093976
visiting_seattle,0.4791891548
perfect_spot,0.4781715497
farmer's_market,0.4775567068
university_of_washington,0.4771814585
award_winning,0.4769025466
reading_chair,0.4749052541
pike's_place_market,0.4746503810
easy_access_to_downtown,0.4743359060
located_an_easy_walk_from_techstars,0.4742300327
develop_your_ideas,0.4735206371
guest_suite,0.4732636845
modern_furnishings,0.4709486336
good_insulation_and_solid_structure,0.4694640672
old_world_charm,0.4674778800
love_when_our_guests,0.4671814585
seahawks_stadium,0.4631936806
iron_and_ironing_board,0.4614513636
activity_of_capitol_hill,0.4597936516
roof_top_deck,0.4585367287
minutes_by_car,0.4555306125
plenty_of_closet_space,0.4520773756
flat_screen_tv,0.4469330538
washer_and_dryer,0.4439794881
street_noise,0.4409486336
separate_beds,0.4403314386
exploring_seattle,0.4393025674
small_refrigerator,0.4378816233
unit_has_been_renovated,0.4374320032
at_its_closest_point,0.4372432369
mother_in_law_apartment,0.4363492473
spectacular_views,0.4281715497
harbor_steps_property,0.4255365673
working_bathrooms_in_the_house,0.4242300327
glass_of_wine,0.4237956227
older_home,0.4212845178
seattle_center_and_key_arena,0.4198380382
plenty_of_street_parking,0.4194710412
whip_up,0.4190568274
tile_floors,0.4184745800
place_they_are_staying,0.4171814585
immerse_yourself,0.4169508393
rollaways_full_bathrooms_sleeps_square_feet,0.4168840580
check_out_here_include,0.4159672728
trader_joes,0.4140247678
home_for_itinerant_techies_entrepreneurs,0.4138170477
lots_of_light,0.4099375475
dining_table_and_chairs,0.4089793833
most_popular_neighborhoods,0.4054233695
breakfast_nook,0.4051906422
working_in_the_tech_science_space,0.4042300327
house_of_roommates_who_live,0.4042300327
comfortably_accommodate,0.4024134985
long_lasting_friendships_that_go,0.3994640672
shower_head,0.3968974395
common_area_includes,0.3951045394
always_be_two_other_working_kitchens,0.3897146119
